brand,model,year,transmission,mileage,fuelType,engineSize,price
6,36,2018,3,16045,0,2.0,23390
6,144,2016,3,35452,0,2.1,18490
6,33,2014,1,75894,0,1.5,8490
6,44,2016,3,28415,0,3.0,21490
6,12,2019,3,5499,4,2.0,25490
6,72,2015,3,31289,0,2.1,22990
6,72,2017,3,40023,0,2.1,23490
6,178,2019,0,500,0,2.3,22495
6,178,2018,0,7820,0,3.0,37495
6,178,2019,0,2750,0,2.3,27995
6,178,2019,0,600,0,3.0,32995
6,70,2020,3,1734,4,1.6,23490
6,72,2017,3,56263,0,2.1,24990
6,73,2017,3,28975,0,3.0,30490
6,72,2016,3,29300,0,2.1,23490
6,36,2015,3,54000,0,2.1,15890
6,70,2018,3,10400,4,1.6,21990
6,12,2019,0,3500,0,1.5,23995
6,72,2020,3,5000,4,3.0,49995
6,36,2020,3,2499,0,2.0,39994
6,33,2020,3,648,0,2.0,25995
6,36,2020,3,2499,0,2.0,39994
6,70,2020,3,2499,4,1.6,24995
6,72,2020,3,1250,0,2.0,39995
6,171,2019,0,1350,0,2.0,45394
6,12,2020,0,5000,0,1.5,25995
6,12,2016,3,22350,0,2.1,14990
6,145,2015,3,34465,4,2.0,14365
6,33,2017,1,43069,0,1.5,11990
6,36,2019,3,3610,4,2.0,28395
6,72,2018,3,12567,0,2.1,27994
6,36,2019,0,4158,4,1.5,25494
6,72,2019,0,14123,0,2.1,28985
6,73,2016,3,27595,0,3.0,26295
6,33,2019,3,11641,4,1.3,19295
6,44,2018,0,8376,4,3.0,41495
6,36,2018,3,9009,4,2.0,24994
6,171,2019,0,147,0,2.0,45394
6,36,2018,3,12137,0,2.1,23995
6,58,2018,3,20316,0,2.0,26490
6,72,2017,0,30199,0,2.1,28490
6,36,2017,3,15088,0,2.1,20990
6,58,2016,3,33499,0,2.0,18990
6,44,2017,3,12190,0,2.1,21890
6,70,2017,3,20019,0,2.1,17880
6,40,2018,1,17094,4,1.6,17090
6,36,2017,1,25820,4,2.0,14307
6,36,2018,3,34650,0,2.1,18450
6,12,2019,0,20000,0,1.5,24990
6,72,2019,3,9569,0,2.1,31490
6,33,2019,3,7698,4,1.6,19490
6,12,2019,3,14502,0,1.5,19990
6,33,2019,3,14554,4,1.3,19790
6,36,2018,3,14085,0,2.0,26890
6,72,2018,0,8550,4,4.0,50990
6,12,2017,1,23899,0,1.5,16790
6,44,2014,3,42980,0,2.1,16990
6,144,2017,3,22530,0,2.1,19990
6,36,2019,0,3485,4,1.5,24995
6,36,2017,0,48054,0,2.1,14995
6,171,2019,0,2020,0,2.0,45394
6,73,2019,0,11000,0,2.0,47995
6,12,2019,3,5000,0,1.5,20995
6,36,2018,0,4200,4,2.0,22766
6,12,2018,3,3568,4,1.3,20682
6,144,2016,3,11335,0,2.1,19490
6,70,2015,3,26912,0,2.1,16990
6,72,2018,3,22420,0,2.1,29990
6,36,2019,3,14640,0,2.0,21290
6,58,2019,3,6529,4,2.0,25490
6,36,2018,3,10010,4,1.5,24990
6,40,2014,3,18024,0,2.1,17990
6,144,2014,3,25939,4,5.5,43990
6,36,2019,3,9160,4,1.5,23990
6,36,2015,3,36798,0,2.1,16990
6,12,2018,3,5034,4,1.6,18490
6,144,2016,3,29799,0,2.1,18990
6,58,2019,3,14295,0,2.0,23690
6,36,2018,3,7859,4,2.0,24890
6,12,2019,3,12564,0,1.5,22490
6,58,2016,0,33599,0,3.0,18990
6,36,2015,3,60597,0,2.1,14150
6,36,2016,1,32254,0,1.6,15000
6,33,2018,3,14717,0,2.1,16990
6,36,2016,3,25399,0,2.1,22495
6,12,2017,3,38907,0,1.5,14995
6,58,2019,0,3024,2,2.0,39890
6,36,2019,0,1544,0,2.0,28990
6,36,2019,0,2225,4,4.0,53990
6,58,2019,0,2499,0,2.0,35995
6,73,2019,0,6500,0,2.0,45995
6,36,2016,1,9098,0,2.1,18995
6,36,2019,0,4499,0,2.0,28995
6,36,2019,0,3500,0,2.0,28995
6,36,2019,0,3500,0,2.0,31495
6,40,2016,1,34960,4,1.6,17172
6,58,2016,3,43446,0,2.0,16982
6,58,2020,3,298,0,2.0,37950
6,72,2017,3,28263,4,3.0,33000
6,73,2017,3,11309,0,3.0,30300
6,73,2017,3,7076,0,2.1,29800
6,178,2018,0,13500,0,2.3,28950
6,72,2017,3,49953,0,2.1,28490
6,72,2020,0,4025,4,3.0,47890
6,58,2020,3,1499,0,2.0,35990
6,36,2020,3,999,4,4.0,65990
6,40,2020,3,1783,4,1.3,30990
6,12,2020,3,2044,0,1.5,24990
6,40,2020,3,999,4,1.3,27990
6,58,2020,3,4025,0,2.0,35990
6,12,2019,1,999,4,1.3,22890
6,12,2019,3,1949,4,1.3,25490
6,12,2019,3,999,4,1.3,25490
6,12,2019,3,2425,4,1.3,25490
6,36,2019,3,4025,4,2.0,32890
6,72,2019,3,6840,0,2.0,35490
6,138,2019,3,3380,0,3.0,55890
6,58,2016,3,48807,0,2.1,16295
6,36,2014,3,31273,4,2.0,15999
6,36,2016,3,41356,0,2.1,18150
6,36,2016,3,41356,0,2.1,18150
6,36,2015,3,61985,0,2.1,13750
6,40,2020,3,200,4,1.3,30990
6,58,2019,3,8499,0,2.0,24490
6,74,2017,3,23510,0,3.0,38990
6,33,2015,1,19499,0,2.1,13490
6,36,2019,0,5225,4,1.5,27990
6,70,2015,3,15296,0,2.1,18395
6,12,2017,0,12086,0,1.5,16294
6,70,2016,0,29593,0,2.1,17995
6,33,2017,3,29162,4,1.6,14994
6,36,2017,3,23136,0,2.1,19495
6,36,2017,3,26853,0,2.1,22395
6,12,2018,1,31953,4,1.6,17495
6,72,2019,3,7683,4,3.0,46495
6,36,2017,3,17257,4,2.0,19495
6,72,2017,3,31225,0,2.1,23994
6,12,2020,3,1399,0,1.5,25990
6,36,2015,0,32019,0,2.1,17690
6,12,2017,3,19079,4,1.6,18790
6,12,2013,3,52029,4,1.6,11690
6,70,2017,3,20969,0,2.1,19890
6,36,2019,3,7419,0,2.0,24990
6,36,2019,3,10079,4,1.5,25490
6,144,2019,3,8899,4,2.0,29990
6,12,2018,0,14645,0,2.1,18990
6,36,2019,0,4759,0,2.0,30490
6,36,2019,0,5144,0,2.0,30490
6,12,2019,0,5679,0,1.5,22990
6,73,2019,0,6740,0,3.0,54890
6,72,2019,0,3449,0,2.0,36490
6,58,2019,0,4025,0,2.0,33990
6,58,2019,0,3244,2,2.0,41890
6,171,2019,0,10,0,2.2,50640
6,73,2019,0,10340,0,3.0,57633
6,58,2019,0,7322,4,2.0,35660
6,58,2019,3,8584,0,2.0,36360
6,72,2019,0,8901,0,2.0,36920
6,12,2019,3,7000,0,1.5,23800
6,72,2017,3,37000,0,3.0,27782
6,12,2017,1,37699,4,1.6,15072
6,12,2018,3,14314,4,1.6,19012
6,12,2018,3,29686,4,1.6,17132
6,36,2020,3,2780,0,2.0,30990
6,36,2019,0,5824,0,1.6,27990
6,12,2019,0,1304,0,2.0,25490
6,12,2019,0,6224,0,2.0,25490
6,33,2019,0,1539,0,2.0,22990
6,36,2019,0,4824,0,2.0,28990
6,58,2020,3,2499,0,2.0,37890
6,12,2016,1,48924,0,1.5,12690
6,36,2017,0,37484,0,2.1,17490
6,73,2019,3,6224,0,2.0,47890
6,58,2019,0,7905,0,2.0,31990
6,36,2019,3,5960,0,2.0,29890
6,36,2019,3,7050,4,2.0,28390
6,33,2019,0,1695,0,2.0,24490
6,36,2019,0,4074,4,1.5,25890
6,12,2020,3,437,4,1.3,33120
6,58,2020,3,4814,4,2.0,46200
6,12,2020,3,60,4,1.3,31001
6,36,2014,3,34527,0,2.1,15499
6,36,2015,0,32673,0,2.1,17030
6,40,2014,1,30110,0,1.8,15830
6,70,2016,3,22145,4,2.0,19790
6,12,2013,1,41966,0,1.5,9608
6,12,2016,3,27472,4,1.6,15921
6,40,2019,0,4474,0,1.3,23250
6,36,2018,0,8299,4,1.5,26060
6,58,2013,3,59806,0,2.1,13150
6,36,2019,0,3098,4,2.0,27490
6,70,2020,3,10,4,1.6,26880
6,70,2020,3,319,4,1.6,26880
6,70,2020,3,250,4,1.6,26880
6,12,2020,1,1932,4,1.3,28200
6,12,2020,1,10,4,1.3,27720
6,12,2020,3,2410,4,2.0,37080
6,58,2016,3,44987,0,2.0,18902
6,36,2017,3,14812,0,1.6,18801
6,36,2018,3,9305,0,2.1,24222
6,36,2017,3,16093,0,2.1,21362
6,58,2017,3,17000,0,2.0,20792
6,36,2019,0,3001,4,2.0,31346
6,12,2019,3,15443,0,1.5,18946
6,58,2018,0,9330,4,4.0,51416
6,33,2018,0,6775,0,2.1,19462
6,12,2016,3,27905,0,2.1,18942
6,58,2019,0,3639,4,3.0,53010
6,36,2015,3,23050,4,4.0,28561
6,12,2017,1,30000,0,2.1,17901
6,36,2018,0,8233,4,3.0,38123
6,36,2013,1,75067,0,2.1,8795
6,70,2019,0,11656,0,2.1,23122
6,144,2019,3,8009,4,2.0,29755
6,70,2019,3,9554,0,2.1,24172
6,12,2019,0,15471,0,1.5,18672
6,36,2018,3,10267,0,2.1,21492
6,36,2019,0,8013,4,1.5,29386
6,36,2018,3,15488,4,1.5,23522
6,138,2018,3,12955,0,3.0,41632
6,40,2020,3,11327,4,1.3,33120
6,12,2017,3,23600,4,1.6,18192
6,70,2018,1,28448,0,2.1,19450
6,72,2018,3,26993,0,2.1,28452
6,72,2018,3,35754,0,2.1,28082
6,70,2019,3,1480,4,1.6,25675
6,70,2016,3,44087,4,2.0,20592
6,36,2017,3,16323,0,2.1,18896
6,68,2018,3,19000,4,4.0,135771
6,171,2019,0,2145,0,2.0,46220
6,73,2018,3,16003,4,3.0,41501
6,72,2019,3,12385,4,2.0,40260
6,36,2019,3,11226,4,1.5,35068
6,44,2019,3,11886,0,2.9,51540
6,58,2019,3,34404,0,2.0,29316
6,12,2017,1,11849,4,1.6,16501
6,12,2017,3,23975,4,2.0,32222
6,70,2018,3,13775,4,1.6,20792
6,12,2019,3,117,4,2.0,36000
6,12,2017,3,26891,0,1.5,18401
6,70,2017,1,43239,0,2.1,18101
6,72,2018,3,28598,0,2.1,26951
6,70,2016,3,20654,0,2.1,18501
6,12,2017,3,39000,4,1.6,14981
6,72,2016,3,22955,0,2.1,24486
6,58,2015,3,74500,0,3.0,15499
6,36,2018,3,10879,0,2.0,28842
6,36,2019,0,7264,4,1.5,23016
6,36,2019,0,901,4,1.5,26876
6,12,2017,3,22164,0,2.1,17462
6,70,2015,0,10839,0,2.1,20262
6,58,2017,3,33090,0,2.0,21752
6,58,2015,3,41641,0,2.1,16502
6,33,2017,1,16274,0,1.5,14542
6,58,2016,3,14815,0,2.1,19552
6,33,2019,0,18520,4,1.3,21326
6,72,2019,3,12225,0,2.1,32375
6,138,2014,3,13460,0,3.0,29772
6,44,2018,3,14130,0,2.9,31796
6,40,2017,3,32895,0,2.1,20651
6,12,2020,1,29515,4,1.3,16862
6,72,2017,3,13644,0,2.1,26551
6,12,2014,1,54004,0,2.1,11850
6,72,2016,3,45490,0,2.1,25432
6,72,2017,3,15230,0,2.1,21042
6,12,2019,3,5406,4,1.3,24660
6,36,2017,0,20698,0,2.1,24202
6,12,2019,0,5990,4,2.0,39960
6,12,2019,3,5856,4,1.3,24202
6,58,2017,3,33019,0,2.0,19922
6,58,2019,3,14950,0,2.0,28692
6,12,2019,3,3836,4,1.3,24562
6,44,2017,3,14698,0,3.0,26512
6,72,2018,3,16985,0,2.1,29449
6,70,2016,3,54953,0,2.1,17050
6,40,2019,3,101,4,1.3,28929
6,12,2019,3,14123,0,1.5,19302
6,33,2019,3,169,0,2.0,23980
6,12,2019,3,69,4,2.0,33932
6,12,2019,3,100,4,2.0,36412
6,12,2019,3,100,4,2.0,36412
6,12,2019,3,100,4,2.0,33932
6,58,2019,0,169,0,3.0,44670
6,72,2019,3,4335,0,2.0,39190
6,12,2019,1,7000,4,1.3,25440
6,36,2019,0,50,0,1.6,37321
6,36,2019,0,50,0,2.0,38521
6,36,2019,0,5325,4,2.0,40924
6,36,2019,0,1414,0,2.0,44160
6,58,2019,0,12,0,3.0,58921
6,72,2019,0,5800,0,2.0,44280
6,58,2019,0,169,4,4.0,61990
6,58,2019,3,11458,0,2.0,32734
6,70,2018,3,6361,0,2.1,25301
6,12,2018,3,8261,4,1.3,23202
6,36,2019,3,9938,4,1.5,26925
6,40,2018,1,28828,4,1.6,19682
6,70,2018,0,13550,0,2.1,21326
6,58,2018,3,18147,0,2.0,29401
6,36,2016,3,33085,2,2.0,18232
6,33,2014,1,37789,0,1.5,9792
6,72,2018,3,14196,0,2.1,29932
6,58,2016,3,56056,0,2.0,19232
6,36,2013,0,43500,4,1.6,11552
6,44,2018,3,8673,4,3.0,41112
6,144,2017,1,30025,4,2.0,16292
6,12,2016,1,18922,0,1.5,16592
6,36,2017,3,23988,4,3.0,29302
6,12,2017,1,27289,0,2.1,15001
6,12,2017,0,32000,0,1.5,17272
6,58,2016,3,54126,0,3.0,19250
6,40,2016,3,48182,0,2.1,17899
6,72,2019,3,66,4,3.0,39496
6,12,2017,1,20218,0,1.5,13782
6,58,2016,3,61202,0,2.1,16072
6,69,2016,3,29810,0,3.0,33037
6,12,2019,3,12069,0,1.5,19114
6,58,2018,3,2861,0,2.0,25882
6,40,2016,0,11269,4,1.6,17136
6,12,2018,3,48501,4,1.6,18192
6,58,2018,3,12443,0,2.0,27326
6,58,2017,3,29556,0,2.0,22706
6,36,2019,0,10062,0,2.0,30666
6,36,2019,3,9339,0,2.0,31876
6,36,2019,0,5019,4,1.5,26866
6,36,2019,3,8351,0,2.0,28825
6,58,2019,3,3816,0,2.0,26185
6,70,2015,0,32000,0,2.1,15695
6,72,2017,3,31000,4,3.0,32745
6,12,2017,3,24500,0,2.1,17495
6,36,2016,3,53000,0,2.1,17399
6,58,2015,3,44704,0,2.1,15999
6,33,2014,3,22261,4,2.0,12999
6,70,2017,1,14864,0,2.1,18792
6,72,2019,0,101,0,2.0,39838
6,72,2019,0,169,0,2.0,37970
6,58,2019,0,101,4,3.0,47550
6,58,2019,0,3341,0,3.0,39480
6,144,2019,0,10,4,5.5,79210
6,72,2019,0,9460,4,4.0,46076
6,70,2019,3,3012,4,1.6,23820
6,36,2017,3,13944,0,2.1,23332
6,36,2017,3,8142,0,2.1,19895
6,36,2015,0,29517,4,2.0,16946
6,58,2017,3,16534,0,2.0,20992
6,12,2016,1,49776,4,1.6,14401
6,12,2019,1,16753,4,1.3,21210
6,12,2019,1,5258,4,1.3,23200
6,58,2019,0,7502,4,3.0,52713
6,58,2019,0,8100,0,2.0,36890
6,12,2016,3,21848,4,2.0,28652
6,12,2017,1,14145,4,1.6,16601
6,73,2019,0,9632,4,3.0,56693
6,73,2019,3,3393,4,3.0,59812
6,72,2019,0,2600,0,2.0,38520
6,72,2017,3,24046,0,2.1,30122
6,72,2017,0,33169,4,3.0,29676
6,58,2019,3,2202,4,3.0,43995
6,36,2019,0,500,4,4.0,63495
6,36,2019,3,5999,0,2.0,30995
6,36,2019,0,7499,4,1.5,32495
6,58,2019,0,8000,0,2.0,31995
6,73,2019,0,6999,0,2.0,46995
6,171,2019,0,500,0,2.0,46895
6,171,2019,0,500,0,2.0,45395
6,33,2020,1,2000,4,1.3,23495
6,36,2019,0,5999,0,2.0,34995
6,36,2018,0,9512,4,2.0,27950
6,70,2014,3,25678,0,2.1,15950
6,36,2016,0,24080,4,2.0,16950
6,40,2015,3,57695,0,2.1,16000
6,12,2017,1,13685,4,2.0,20000
6,40,2017,3,20576,0,2.1,19995
6,58,2018,3,24950,0,2.0,22995
6,40,2019,3,5498,4,2.0,25750
6,12,2017,1,35048,0,1.5,19019
6,58,2018,3,9037,0,3.0,30995
6,36,2016,0,25925,0,2.1,23950
6,72,2018,3,6910,0,2.1,27989
6,58,2018,3,2334,0,2.0,24975
6,73,2017,3,30546,0,3.0,26925
6,70,2015,3,16633,4,2.0,19599
6,36,2019,3,6004,0,2.0,27950
6,58,2019,3,4673,4,2.0,26999
6,138,2018,3,39203,0,3.0,34999
6,145,2015,3,29945,0,2.0,13795
6,40,2014,1,56077,4,1.6,12450
6,36,2019,0,7396,0,2.0,27995
6,36,2019,3,9,4,2.0,29995
6,36,2019,3,24,4,2.0,32995
6,58,2019,3,7499,0,2.0,25495
6,36,2018,3,11522,0,2.0,26595
6,36,2018,0,8090,4,1.5,21695
6,58,2019,3,1499,0,3.0,31628
6,36,2018,0,5983,4,3.0,36495
6,36,2017,0,42104,0,2.1,14645
6,72,2018,3,20226,0,2.1,26995
6,73,2018,3,8578,0,3.0,42895
6,72,2019,3,4181,0,2.0,31295
6,70,2019,3,11767,4,1.6,23945
6,73,2016,3,18072,0,3.0,32995
6,36,2019,3,12067,4,1.5,25495
6,12,2019,3,12166,4,1.3,24795
6,36,2019,3,18388,0,2.0,32994
6,33,2018,3,14890,0,2.1,17499
6,36,2016,3,22557,0,2.1,18750
6,58,2017,3,19577,0,2.0,21450
6,36,2019,3,6200,0,2.0,30840
6,36,2019,3,4200,0,1.6,27295
6,144,2019,3,3199,4,2.0,29595
6,70,2014,3,35344,0,2.1,16995
6,36,2016,3,30012,0,2.1,22995
6,70,2019,3,7326,4,1.6,21795
6,70,2019,3,6499,4,1.6,21995
6,72,2019,3,7132,0,2.0,35995
6,72,2019,3,11984,0,2.0,35995
6,12,2019,3,5931,4,1.3,23495
6,12,2019,3,6429,4,1.3,23995
6,33,2019,3,13389,4,1.3,21295
6,12,2019,3,8411,0,1.5,24495
6,72,2019,3,12580,0,2.1,31295
6,72,2019,3,7780,0,2.1,31795
6,58,2019,3,2676,2,2.0,34695
6,36,2018,3,8793,0,2.0,26395
6,36,2019,3,11054,0,2.0,28795
6,36,2019,3,15274,0,2.0,24595
6,40,2019,3,13780,0,2.2,25495
6,12,2019,3,4772,4,2.0,24000
6,58,2013,3,37054,0,3.0,15000
6,12,2017,3,26657,4,1.6,14500
6,72,2016,0,47358,0,2.1,22000
6,70,2018,3,12576,4,1.6,20500
6,36,2016,3,24857,0,2.1,18000
6,12,2017,1,25112,4,1.6,16795
6,36,2019,3,12382,4,1.5,25495
6,12,2019,3,9469,4,1.3,20295
6,12,2019,3,12056,4,1.3,23495
6,33,2019,3,11877,0,2.1,18195
6,36,2018,3,10069,0,2.0,26295
6,33,2020,3,100,0,2.0,26495
6,12,2020,3,16,0,1.5,27995
6,70,2019,3,6584,4,1.6,24003
6,73,2019,3,5343,0,2.0,47995
6,72,2019,3,3628,0,2.0,32495
6,12,2020,3,100,0,1.5,27995
6,73,2020,3,2200,0,2.0,50495
6,70,2017,3,20960,0,2.1,20995
6,36,2019,3,9,0,1.6,26995
6,36,2019,0,4829,4,3.0,42895
6,36,2019,3,7499,4,1.5,32495
6,36,2017,0,33219,0,2.1,16995
6,36,2019,0,5650,0,2.1,28995
6,36,2019,3,1,0,2.0,29995
6,36,2019,3,1,0,2.0,30995
6,36,2019,3,1,0,1.6,26995
6,58,2019,3,1,0,3.0,37995
6,33,2019,3,14815,4,1.3,21480
6,58,2017,3,24800,0,2.0,20981
6,58,2018,0,870,0,2.0,29981
6,171,2019,0,14227,0,2.2,38949
6,58,2019,0,11911,0,2.0,24981
6,72,2018,0,10007,0,2.1,27890
6,36,2019,0,5376,4,2.0,29990
6,36,2019,0,2997,4,1.5,25989
6,36,2019,0,4042,4,2.0,26990
6,36,2019,0,2368,4,2.0,26990
6,12,2019,0,3331,4,2.0,35990
6,58,2019,0,6214,2,2.0,43989
6,171,2019,0,1099,0,2.2,44990
6,73,2018,3,7719,0,3.0,43980
6,58,2018,0,2247,0,2.0,30980
6,58,2019,0,14857,0,2.0,24981
6,36,2019,0,7931,0,2.0,26981
6,73,2019,0,7496,0,3.0,44981
6,36,2019,0,6542,0,2.0,29990
6,33,2019,3,13871,4,1.3,21480
6,36,2019,0,1409,0,2.0,28989
6,36,2017,0,28058,4,2.0,26949
6,36,2018,0,22000,0,2.1,24750
6,70,2018,0,11246,0,2.1,21891
6,58,2017,0,24425,0,2.0,19989
6,44,2018,0,3942,0,2.9,32950
6,73,2016,0,17569,0,3.0,35990
6,58,2019,3,14943,0,2.0,27750
6,74,2017,3,32875,0,3.0,41990
6,171,2015,3,69172,0,2.2,23000
6,12,2016,3,34856,0,1.5,16490
6,171,2019,3,1611,0,2.0,49989
6,72,2017,3,29025,0,2.1,23481
6,72,2020,3,5133,0,2.0,46990
6,36,2019,0,4131,0,2.0,34989
6,58,2019,0,12341,0,2.0,24990
6,58,2019,0,3443,0,2.0,25989
6,36,2017,3,25688,0,2.1,18981
6,36,2017,3,29000,4,2.0,23990
6,36,2019,0,5500,4,2.0,29990
6,40,2017,3,22000,4,2.0,32990
6,72,2017,3,34596,0,2.1,26480
6,36,2016,3,18724,0,2.1,22480
6,36,2017,3,54000,0,2.1,21490
6,36,2016,3,20500,4,4.0,36981
6,70,2019,3,12884,0,2.1,22989
6,144,2017,3,25036,4,3.0,34990
6,74,2019,3,5076,0,3.0,65990
6,40,2017,3,28600,0,2.1,19990
6,138,2019,0,6468,0,3.0,59949
6,72,2019,0,3012,4,4.0,76989
6,36,2017,3,13881,0,2.1,17981
6,58,2019,0,6332,0,3.0,52990
6,58,2019,0,6425,0,2.0,34139
6,73,2019,0,16668,0,3.0,49950
6,44,2019,0,3335,0,2.9,49950
6,36,2019,0,1079,4,4.0,69950
6,72,2019,0,7095,0,2.0,39990
6,72,2019,0,4824,0,2.0,37989
6,73,2020,3,3016,0,3.0,54990
6,58,2017,0,15474,0,2.0,19950
6,70,2015,3,42759,0,2.1,15349
6,58,2015,3,19556,0,2.1,17490
6,144,2019,3,522,4,2.0,32889
6,171,2019,3,650,0,2.0,48890
6,12,2019,3,3825,0,2.0,26499
6,36,2019,3,1200,4,4.0,66890
6,12,2019,3,2850,4,2.0,26979
6,36,2019,3,1800,0,2.0,37995
6,68,2020,3,1350,4,4.0,159999
6,33,2019,3,12250,0,2.0,22890
6,40,2014,3,63824,0,2.1,15990
6,72,2017,3,24557,0,2.1,26780
6,58,2017,3,19156,0,3.0,21950
6,33,2019,3,1732,4,2.0,27949
6,36,2019,3,1139,2,2.0,34890
6,12,2020,1,3150,4,1.3,28989
6,58,2019,3,11476,0,3.0,39450
6,36,2016,3,25002,0,2.1,24890
6,58,2019,0,5130,0,2.0,31500
6,12,2019,0,1000,4,4.0,129990
6,138,2017,3,17814,0,3.0,29990
6,12,2020,1,850,4,1.3,24500
6,12,2020,1,1950,4,1.3,24500
6,12,2020,3,3200,4,1.3,25890
6,40,2019,0,8435,4,2.0,39101
6,12,2017,3,43865,0,2.1,16250
6,73,2019,0,5000,0,3.0,53990
6,138,2019,0,618,0,3.0,63999
6,12,2019,3,4481,0,1.5,26750
6,33,2017,1,24610,0,2.1,13980
6,72,2019,0,2500,0,2.0,41890
6,72,2017,0,22608,0,2.1,28450
6,138,2019,0,1500,4,4.0,124999
6,72,2020,3,3125,0,2.0,39990
6,58,2019,3,6500,0,3.0,43490
6,36,2019,3,5133,4,1.5,31980
6,36,2019,3,1587,0,1.6,29890
6,58,2019,3,716,4,3.0,49989
6,36,2019,3,89,0,1.6,31890
6,144,2017,3,8347,0,2.1,20490
6,33,2019,3,13080,4,1.3,21890
6,58,2016,3,16383,0,3.0,19980
6,171,2019,0,1250,0,2.2,39500
6,40,2015,1,32636,4,1.6,13890
6,33,2019,0,4271,0,2.0,24890
6,36,2019,0,4721,0,2.0,29889
6,12,2015,3,35104,0,1.5,12490
6,72,2017,3,16617,0,2.1,27980
6,138,2018,0,2499,4,4.0,79989
6,73,2019,3,4500,0,2.0,48890
6,72,2017,3,28001,0,2.1,26990
6,12,2015,1,47552,0,1.5,11480
6,72,2016,3,26789,0,2.1,22500
6,36,2015,3,53126,0,2.1,16490
6,138,2018,0,17587,4,3.0,49980
6,12,2017,3,42670,0,2.1,14490
6,70,2018,0,13546,0,2.1,22250
6,36,2017,3,27384,0,2.1,18979
6,58,2017,3,23682,0,2.0,19500
6,33,2016,3,24178,0,1.5,14490
6,58,2019,0,890,4,2.0,30890
6,36,2019,0,2850,0,2.0,31890
6,36,2019,0,980,0,2.0,29889
6,36,2019,0,4985,0,1.6,27890
6,36,2019,0,4390,4,2.0,30890
6,74,2018,0,7256,0,3.0,41994
6,72,2019,3,8696,0,2.1,30500
6,72,2019,3,12315,0,2.1,29490
6,12,2019,0,13119,4,1.3,20890
6,73,2018,0,9343,0,3.0,45890
6,58,2019,0,3850,0,2.0,25980
6,58,2019,0,7781,0,2.0,25489
6,73,2017,3,4300,0,2.1,30890
6,171,2017,0,8141,0,2.2,32980
6,58,2019,0,9755,0,2.0,25890
6,33,2019,0,13338,4,1.3,21890
6,36,2018,3,10798,0,2.0,26950
6,144,2017,3,6271,0,2.1,20490
6,144,2017,3,8728,0,2.1,20490
6,144,2016,0,19425,4,5.5,47995
6,36,2017,3,29979,4,2.0,18495
6,36,2017,3,37756,0,2.1,18795
6,36,2019,0,12449,4,1.5,23495
6,144,2019,0,9393,4,4.7,50995
6,36,2019,3,18,4,2.0,33995
6,36,2019,3,16,4,2.0,30995
6,58,2019,3,7499,0,2.0,25995
6,36,2018,0,9055,0,2.0,26595
6,58,2019,0,6500,0,2.0,25890
6,36,2019,0,3150,4,2.0,31890
6,12,2019,0,15371,0,1.5,18450
6,73,2019,3,5820,0,3.0,46890
6,36,2019,0,16926,4,1.5,23490
6,36,2018,0,10264,0,2.1,21189
6,36,2019,0,1873,0,2.0,31980
6,58,2019,3,14188,0,2.0,28500
6,36,2019,0,1950,4,2.0,32499
6,36,2019,0,8500,0,2.0,30889
6,12,2019,0,1499,0,1.5,22795
6,70,2020,0,4499,4,1.6,22495
6,12,2020,0,3999,0,1.5,24495
6,36,2019,3,9,0,2.0,29995
6,138,2017,0,8090,4,4.7,49890
6,58,2018,0,11309,0,2.0,29750
6,36,2019,0,2850,4,2.0,33000
6,36,2019,0,2950,4,2.0,28980
6,12,2020,3,500,4,2.0,44995
6,36,2020,3,1499,4,3.0,54995
6,72,2020,3,2000,4,3.0,49995
6,12,2020,1,2999,4,1.3,24495
6,72,2020,3,3999,4,2.0,39995
6,72,2020,3,500,4,4.0,72995
6,72,2020,3,500,4,4.0,75995
6,171,2016,3,24754,0,2.2,32134
6,58,2018,3,11999,4,3.0,39495
6,171,2016,0,20751,0,2.2,32895
6,144,2017,0,49439,4,3.0,33995
6,12,2015,3,31103,0,1.5,13995
6,36,2019,3,101,4,3.0,42995
6,36,2017,3,20699,4,4.0,36895
6,36,2019,0,6206,0,2.0,27995
6,12,2018,3,30807,0,1.5,17990
6,36,2019,0,5250,0,2.0,30890
6,36,2016,3,31574,0,2.1,17979
6,12,2017,1,10192,0,1.5,16489
6,72,2019,0,7298,4,2.0,34970
6,44,2017,3,26747,0,3.0,23980
6,73,2019,3,12268,4,3.0,51890
6,73,2019,3,8642,0,2.0,47979
6,36,2019,0,6250,4,2.0,27889
6,36,2019,3,10111,0,2.0,27889
6,36,2019,0,1250,4,2.0,35000
6,36,2019,0,3250,4,2.0,32499
6,36,2019,0,1800,4,2.0,32499
6,58,2018,0,12458,0,3.0,34749
6,72,2018,0,9848,0,2.1,25890
6,33,2019,3,12247,4,1.3,21890
6,72,2019,3,9948,0,2.1,32890
6,33,2019,3,14300,4,1.3,19950
6,36,2019,0,7265,0,2.0,30890
6,36,2019,0,4850,0,2.0,29990
6,36,2019,1,890,0,1.6,26499
6,58,2019,0,3350,0,2.0,26499
6,36,2016,0,34765,4,3.0,31945
6,70,2018,3,13133,0,2.1,20995
6,40,2017,1,10161,4,1.6,19995
6,58,2019,0,1001,4,3.0,47995
6,144,2019,0,8996,4,4.7,49995
6,36,2019,0,4114,0,2.0,27195
6,73,2016,3,27595,0,3.0,26295
6,58,2019,3,5000,4,2.0,39995
